Store,Production Area,Plan ID,Production Date,SKU Number,Description,Forecast Qty,Modified Qty,Modified By,Sales,Throwaways,Production Totals,
313,390,849428,10/17/2021,104306063,MIN: 'M' 5 Plain Chicken Drumsticks,5,,,,,,
313,390,849428,10/17/2021,104317301,MIN: 'M' Extra Tasty British Chicken,4,,,,,,
313,390,849428,10/17/2021,104317379,MIN: 'M' Roast British Chicken,5,,,,,,
313,390,849428,10/17/2021,104473179,MIN: 'M' 4 Jumbo Sausages,4,,,,,,
313,390,849428,10/17/2021,104978599,JUMBO PORK SAUSAGE,24,,,,,,
313,390,849428,10/17/2021,105018426,MIN: 'M' Extra Tasty British Chicken VAT FREE,4,,,,,,
313,390,849428,10/17/2021,105018451,MIN: 'M' Roast British Chicken VAT FREE,5,,,,,,
313,390,849428,10/17/2021,105033651,MIN: Jumbo Pork Sausage (New),4,,,,,,
313,390,849428,10/17/2021,105190120,MIN: 'M' Plain Chicken Leg 2's,4,,,,,,
313,390,849428,10/17/2021,105348927,RIBS OF FIRE,85,,,,,,
313,390,849428,10/17/2021,105348994,GAMMON SHANK,29,,,,,,
313,390,849428,10/17/2021,105349022,MIN: Gammon Shank,29,,,,,,
313,390,849428,10/17/2021,105453541,BACON RIB,2,,,,,,
313,390,849428,10/17/2021,105810149,PLAIN CHICKEN LEG,28,,,,,,
313,390,849428,10/17/2021,105810211,PLAIN CHICKEN THIGH,24,,,,,,
313,390,849428,10/17/2021,105810261,PLAIN CHICKEN DRUMSTICK,30,,,,,,
313,390,849428,10/17/2021,106795201,LARGE PLAIN CHICKEN BREAST,6,,,,,,
313,390,849428,10/17/2021,106795825,MIN: MORRISONS LARGE PLAIN CHICKEN BREAST X 2,2,,,,,,
313,390,849428,10/17/2021,106796035,MIN: MORRISONS LARGE PLAIN CHICKEN BREAST,2,,,,,,
313,390,849428,10/17/2021,107266431,MIN: MORRISONS STOUT CHICKEN THIGHS 5'S,5,,,,,,
313,390,849428,10/17/2021,108812617,M Oven Fresh Bacon,0,,,,,,
313,390,849428,10/17/2021,109315479,MIN: MORRISONS CHINESE CHICKEN THIGH,2,,,,,,
313,390,849428,10/17/2021,109315495,MIN: MORRISONS 5 CHINESE CHICKEN THIGHS,8,,,,,,
313,390,849428,10/17/2021,109315591,MIN: MORRISONS 5 RIBS OF FIRE,3,,,,,,
313,390,849428,10/17/2021,109315612,MIN: MORRISONS 10 RIBS OF FIRE,7,,,,,,
313,390,849428,10/17/2021,109386226,Chinese Thigh,42,,,,,,
313,390,849428,10/17/2021,109807369,CUMBERLAND SAUSAGE (FRYABLE),2,,,,,,
313,390,849428,10/17/2021,109807481,CHINESE RIB,5,,,,,,
313,390,849428,10/17/2021,109821259,MIN: MORRISONS CUMBERLAND SAUSAGE,2,,,,,,
313,390,849428,10/17/2021,109821363,MORRISONS BELLY PORK PORTION,6,,,,,,
313,390,849428,10/17/2021,109821515,MIN: MORRISONS CHINESE RIBS,5,,,,,,
313,390,849428,10/17/2021,110230093,MIN: MORRISONS BBQ PORK RIB RACK,0,,,,,,
313,390,849428,10/17/2021,110280816,EXTRA TASTY WHOLE CHICKEN,8,,,,,,
313,390,849428,10/17/2021,110281069,PLAIN WHOLE CHICKEN 1.25-1.4KG,10,,,,,,
313,390,849428,10/17/2021,110482856,MIN: (B) MORRISONS LEMON HERB LEG QUARTERS,20,,,,,,
313,390,849428,10/17/2021,110482881,MIN: (B) MORRISONS PERI PERI LEG QUARTERS,23,,,,,,
313,390,849428,10/17/2021,110482928,MIN: (B) MORRISONS FIRECRACKER WINGS,80,,,,,,
313,390,849428,10/17/2021,110488633,MIN: MORRISONS 5 FIRECRACKER CHICKEN WINGS,16,,,,,,
313,390,849428,10/17/2021,110488730,MIN: MORRISONS LEMON & HERB CHICKEN LEG,8,,,,,,
313,390,849428,10/17/2021,110488772,MIN: MORRISONS 2 LEMON & HERB CHICKEN LEGS,2,,,,,,
313,390,849428,10/17/2021,110488810,MIN: MORRISONS 4 LEMON & HERB CHICKEN LEGS,2,,,,,,
313,390,849428,10/17/2021,110488836,MIN: MORRISONS PERI PERI CHICKEN LEG,7,,,,,,
313,390,849428,10/17/2021,110488887,MIN: MORRISONS 2 PERI PERI CHICKEN LEGS,2,,,,,,
313,390,849428,10/17/2021,110488924,MIN: MORRISONS 4 PERI PERI CHICKEN LEGS,3,,,,,,
313,390,849428,10/17/2021,110949567,MORRISONS BELLY PORK PORTION,6,,,,,,
313,390,849428,10/17/2021,111473441,MIN: MORRISONS 3 GARLIC & HERB CHICKEN THIGH FILLE,5,,,,,,
313,390,849428,10/17/2021,111473468,MIN: MORRISONS 5 GARLIC & HERB CHICKEN THIGH FILLE,8,,,,,,
474,390,849531,10/17/2021,103264421,MIN: Sausage Sandwich,2,,,,,,
474,390,849531,10/17/2021,103267824,MIN: Bacon Sandwich,2,,,,,,
474,390,849531,10/17/2021,104284116,Texan BBQ Chicken Wings,25,,,,,,
474,390,849531,10/17/2021,104284132,MIN: 'M' 5 Texan Chicken Wings,5,,,,,,
474,390,849531,10/17/2021,104284271,MIN: 'M' Plain Chicken Leg,4,,,,,,
474,390,849531,10/17/2021,104284280,MIN: 'M' 4 Plain Chicken Legs,4,,,,,,
474,390,849531,10/17/2021,104288230,MIN: 'M' Bacon Rib,2,,,,,,
474,390,849531,10/17/2021,104305589,M' STOUT CHICKEN THIGH,30,,,,,,
474,390,849531,10/17/2021,104305600,MIN: 'M' Stout Chicken Thigh,5,,,,,,
474,390,849531,10/17/2021,104305765,MIN: 'M' Plain Chicken Thigh,2,,,,,,
474,390,849531,10/17/2021,104305773,MIN: 'M' 5 Plain Chicken Thighs,2,,,,,,
474,390,849531,10/17/2021,104306047,MIN: 'M' Plain Chicken Drumstick,5,,,,,,
474,390,849531,10/17/2021,104306063,MIN: 'M' 5 Plain Chicken Drumsticks,5,,,,,,
474,390,849531,10/17/2021,104317301,MIN: 'M' Extra Tasty British Chicken,2,,,,,,
474,390,849531,10/17/2021,104317379,MIN: 'M' Roast British Chicken,2,,,,,,
474,390,849531,10/17/2021,104473179,MIN: 'M' 4 Jumbo Sausages,4,,,,,,
474,390,849531,10/17/2021,104978599,JUMBO PORK SAUSAGE,24,,,,,,
474,390,849531,10/17/2021,105018426,MIN: 'M' Extra Tasty British Chicken VAT FREE,6,,,,,,
474,390,849531,10/17/2021,105018451,MIN: 'M' Roast British Chicken VAT FREE,6,,,,,,
474,390,849531,10/17/2021,105033651,MIN: Jumbo Pork Sausage (New),4,,,,,,
474,390,849531,10/17/2021,105190120,MIN: 'M' Plain Chicken Leg 2's,4,,,,,,
474,390,849531,10/17/2021,105348927,RIBS OF FIRE,40,,,,,,
474,390,849531,10/17/2021,105348994,GAMMON SHANK,4,,,,,,
474,390,849531,10/17/2021,105349022,MIN: Gammon Shank,4,,,,,,
474,390,849531,10/17/2021,105453541,BACON RIB,2,,,,,,
474,390,849531,10/17/2021,105810149,PLAIN CHICKEN LEG,28,,,,,,
474,390,849531,10/17/2021,105810211,PLAIN CHICKEN THIGH,12,,,,,,
474,390,849531,10/17/2021,105810261,PLAIN CHICKEN DRUMSTICK,30,,,,,,
474,390,849531,10/17/2021,106795201,LARGE PLAIN CHICKEN BREAST,6,,,,,,
474,390,849531,10/17/2021,106795825,MIN: MORRISONS LARGE PLAIN CHICKEN BREAST X 2,2,,,,,,
474,390,849531,10/17/2021,106796035,MIN: MORRISONS LARGE PLAIN CHICKEN BREAST,2,,,,,,
474,390,849531,10/17/2021,107266431,MIN: MORRISONS STOUT CHICKEN THIGHS 5'S,5,,,,,,
474,390,849531,10/17/2021,108812617,M Oven Fresh Bacon,6,,,,,,
474,390,849531,10/17/2021,109315479,MIN: MORRISONS CHINESE CHICKEN THIGH,2,,,,,,
474,390,849531,10/17/2021,109315495,MIN: MORRISONS 5 CHINESE CHICKEN THIGHS,10,,,,,,
474,390,849531,10/17/2021,109315591,MIN: MORRISONS 5 RIBS OF FIRE,2,,,,,,
474,390,849531,10/17/2021,109315612,MIN: MORRISONS 10 RIBS OF FIRE,3,,,,,,
474,390,849531,10/17/2021,109386226,Chinese Thigh,52,,,,,,
474,390,849531,10/17/2021,109807369,CUMBERLAND SAUSAGE (FRYABLE),2,,,,,,
474,390,849531,10/17/2021,109807481,CHINESE RIB,2,,,,,,
474,390,849531,10/17/2021,109821259,MIN: MORRISONS CUMBERLAND SAUSAGE,2,,,,,,
474,390,849531,10/17/2021,109821363,MORRISONS BELLY PORK PORTION,0,,,,,,
474,390,849531,10/17/2021,109821515,MIN: MORRISONS CHINESE RIBS,2,,,,,,
474,390,849531,10/17/2021,110230093,MIN: MORRISONS BBQ PORK RIB RACK,0,,,,,,
474,390,849531,10/17/2021,110280816,EXTRA TASTY WHOLE CHICKEN,8,,,,,,
474,390,849531,10/17/2021,110281069,PLAIN WHOLE CHICKEN 1.25-1.4KG,8,,,,,,
474,390,849531,10/17/2021,110482856,MIN: (B) MORRISONS LEMON HERB LEG QUARTERS,13,,,,,,
474,390,849531,10/17/2021,110482881,MIN: (B) MORRISONS PERI PERI LEG QUARTERS,24,,,,,,
474,390,849531,10/17/2021,110482928,MIN: (B) MORRISONS FIRECRACKER WINGS,40,,,,,,
474,390,849531,10/17/2021,110488633,MIN: MORRISONS 5 FIRECRACKER CHICKEN WINGS,8,,,,,,
474,390,849531,10/17/2021,110488730,MIN: MORRISONS LEMON & HERB CHICKEN LEG,3,,,,,,
474,390,849531,10/17/2021,110488772,MIN: MORRISONS 2 LEMON & HERB CHICKEN LEGS,1,,,,,,
474,390,849531,10/17/2021,110488810,MIN: MORRISONS 4 LEMON & HERB CHICKEN LEGS,2,,,,,,
474,390,849531,10/17/2021,110488836,MIN: MORRISONS PERI PERI CHICKEN LEG,2,,,,,,
474,390,849531,10/17/2021,110488887,MIN: MORRISONS 2 PERI PERI CHICKEN LEGS,1,,,,,,
474,390,849531,10/17/2021,110488924,MIN: MORRISONS 4 PERI PERI CHICKEN LEGS,5,,,,,,
474,390,849531,10/17/2021,110949567,MORRISONS BELLY PORK PORTION,0,,,,,,
474,390,849531,10/17/2021,111473441,MIN: MORRISONS 3 GARLIC & HERB CHICKEN THIGH FILLE,4,,,,,,
474,390,849531,10/17/2021,111473468,MIN: MORRISONS 5 GARLIC & HERB CHICKEN THIGH FILLE,2,,,,,,
8,392,849643,10/17/2021,104341803,(B) M Chunky Steak Pie,18,,,,,,
8,392,849643,10/17/2021,104343471,(B) M Steak Slice,8,,,,,,
8,392,849643,10/17/2021,108800552,(B) MORRISONS CHEESE & ONION ROLL,42,,,,,,
8,392,849643,10/17/2021,108800641,MIN: MORRISONS CHEESE & ONION ROLL 4PK,10,,,,,,
8,392,849643,10/17/2021,108800704,MIN: MORRISONS CHEESE & ONION ROLL HOT,2,,,,,5,
8,392,849643,10/17/2021,108801037,(B) MORRISONS CHEESE & ONION SLICE,8,,,,,,
8,392,849643,10/17/2021,108801125,MIN: MORRISONS CHEESE & ONION SLICE 2PK,4,,,,,,
8,392,849643,10/17/2021,108810689,(B) MORRISONS PORK SAUSAGE ROLL,39,,,,,,
8,392,849643,10/17/2021,108810785,MIN: MORRISONS PORK SAUSAGE ROLLS 4PK,9,,,,,,
8,392,849643,10/17/2021,108810857,MIN: MORRISONS HOT PORK SAUSAGE ROLL,3,,,,,,
8,392,849643,10/17/2021,108810929,(B) MORRISONS SNACK PORK SAUSAGE ROLL,2,,,,,,
8,392,849643,10/17/2021,108810953,MIN: MORRISONS SNACK PORK SAUSAGE ROLL,2,,,,,,
8,392,849643,10/17/2021,108810996,(B) MORRISONS LINCOLNSHIRE SAUSAGE ROLL,8,,,,,,
8,392,849643,10/17/2021,108811041,MIN: MORRISONS LINCOLNSHIRE SAUSAGE ROLLS 4PK,2,,,,,1,
8,392,849643,10/17/2021,108831640,(B) MORRISONS MEAT & POTATO PIE,4,,,,,,
8,392,849643,10/17/2021,108831691,MIN:MORRISONS POTATO & MEAT  PIES 2PK,2,,,,,,
8,392,849643,10/17/2021,108831762,(B) MORRISONS CREAMY CHICKEN PIE,6,,,,,,
8,392,849643,10/17/2021,108831834,MIN: MORRISONS CREAMY CHICKEN PIES 2PK,3,,,,,1,
8,392,849643,10/17/2021,108831914,MIN: MORRISONS CHUNKY STEAK PIES 2PK,9,,,,,,
8,392,849643,10/17/2021,108836512,MIN: MORRISONS STEAK SLICES 2PK,3,,,,,,
8,392,849643,10/17/2021,108836539,MIN: MORRISONS STEAK SLICE HOT,2,,,,,,
8,392,849643,10/17/2021,108836601,MIN: MORRISONS JUMBO BEEF PASTIES 2PK,5,,,,,1,
8,392,849643,10/17/2021,108837179,(B) MORRISONS BACON & CHEESE TURNOVER,0,,,,,,
8,392,849643,10/17/2021,108865719,(B) MORRISONS JUMBO MINCED BEEF PASTY 280G,10,,,,,,
8,392,849643,10/17/2021,109383447,(B) MORRISONS HOG ROAST SAUSAGE ROLL,8,,,,,,
8,392,849643,10/17/2021,109383498,MIN: MORRISONS HOG ROAST SAUSAGE ROLL 4PK,2,,,,,,
8,392,849643,10/17/2021,109781091,MIN: MORRISONS CHEESE & BACON TURNOVER (HOT),0,,,,,,
8,392,849643,10/17/2021,109838093,MIN: MORRISONS THE BEST 2 STEAK & ALE PASTIES,2,,,,,,
8,392,849643,10/17/2021,109838245,MIN: MORRISONS THE BEST 2 CORNISH PASTIES,2,,,,,,
8,392,849643,10/17/2021,109838384,MIN: MORRISONS THE BEST 2 CHEESE & ONION PASTIES,2,,,,,,
8,392,849643,10/17/2021,110189465,(B) MORRISONS THE BEST CORNISH PASTY 287G,4,,,,,,
8,392,849643,10/17/2021,110189490,(B) M BEST STEAK &ALE PASTY 291G,4,,,,,,
8,392,849643,10/17/2021,110189529,"(B) MORRISONS THE BEST CHEESE, ONION & CHIVES PASTY 291G",4,,,,,,
8,392,849643,10/17/2021,110227311,MIN: MORRISONS 2 CHICKEN & GRAVY PIES,2,,,,,,
8,392,849643,10/17/2021,110227441,MIN: MORRISONS 2 MINCE & ONION PIES,2,,,,,1,
8,392,849643,10/17/2021,110237666,(B) M CHICKEN & GRAVY PIE,4,,,,,,
8,392,849643,10/17/2021,110243388,(B) MORRISONS STEAK & ALE PIE 218G,4,,,,,,
8,392,849643,10/17/2021,110243425,MIN: MORRISONS 2 STEAK & ALE PIES,2,,,,,,
8,392,849643,10/17/2021,110243530,(B) MORRISONS MINCED BEEF & ONION PIE 218G,4,,,,,,
8,392,849643,10/17/2021,110243628,MIN: MORRISONS 2 STEAK & KIDNEY PIES,4,,,,,,
8,392,849643,10/17/2021,110249131,(B) M STEAK & KIDNEY PIE,8,,,,,,
8,392,849643,10/17/2021,110737994,(B) MORRISONS SAVOURY VEGAN ROLL 128G,4,,,,,,
8,392,849643,10/17/2021,110738057,MIN: MORRISONS SAVOURY VEGAN ROLLS 2PK,2,,,,,,
8,392,849643,10/17/2021,110747754,(B) MORRISONS VEGAN PASTY 283G,4,,,,,,
8,392,849643,10/17/2021,110747800,MIN: MORRISONS VEGAN PASTIES 2PK,2,,,,,,
8,392,849643,10/17/2021,110847886,(B) MORRISONS BREAKFAST SLICE,4,,,,,,
8,392,849643,10/17/2021,110941215,MIN: MORRISONS 2 BREAKFAST SLICES,2,,,,,,
8,392,849643,10/17/2021,111790578,MIN: CHEESE FEAST PIZZA BY THE SLICE,0,,,,,,
8,392,849643,10/17/2021,111790594,MIN: MORRISONS PEPPERONI PIZZA BY THE SLICE,5,,,,,,
8,392,849643,10/17/2021,111790631,MIN: MORRISONS CHEESE FEAST RECTANGLE PIZZA,0,,,,,,
8,392,849643,10/17/2021,111790658,MIN: MORRISONS PEPPERONI RECTANGLE PIZZA,429,,,,,,
8,392,849643,10/17/2021,111790691,MIN: MORRISONS VEG SURPEME RECTANGLE PIZZA,450,,,,,,
8,392,849643,10/17/2021,111813792,MIN: MORRISONS PIZZA BY THE SLICE VEG SUPREME,3,,,,,,
8,392,849643,10/17/2021,111922278,MIN: MORRISONS 2 CHICKEN BAKE,0,,,,,,
304,392,850054,10/17/2021,104341803,(B) M Chunky Steak Pie,22,,,,,,
304,392,850054,10/17/2021,104343471,(B) M Steak Slice,10,,,,,,
304,392,850054,10/17/2021,105901681,(B) Family Apple Pie,9,,,,,,
304,392,850054,10/17/2021,108799563,(B) MORRISONS FAMILY MORELLO CHERRY PIE 540G,7,,,,,,
304,392,850054,10/17/2021,108799643,MIN: MORRISONS FAMILY MORELLO CHERRY PIE 540G,7,,,,,,
304,392,850054,10/17/2021,108799731,(B) MORRISONS FAMILY RHUBARB PIE 540G,3,,,,,,
304,392,850054,10/17/2021,108799791,MIN: MORRISONS FAMILY RHUBARB PIE 540G,3,,,,,,
304,392,850054,10/17/2021,108800552,(B) MORRISONS CHEESE & ONION ROLL,14,,,,,,
304,392,850054,10/17/2021,108800641,MIN: MORRISONS CHEESE & ONION ROLL 4PK,3,,,,,,
304,392,850054,10/17/2021,108800704,MIN: MORRISONS CHEESE & ONION ROLL HOT,2,,,,,,
304,392,850054,10/17/2021,108801037,(B) MORRISONS CHEESE & ONION SLICE,4,,,,,,
304,392,850054,10/17/2021,108801125,MIN: MORRISONS CHEESE & ONION SLICE 2PK,2,,,,,,
304,392,850054,10/17/2021,108810689,(B) MORRISONS PORK SAUSAGE ROLL,42,,,,,,
304,392,850054,10/17/2021,108810785,MIN: MORRISONS PORK SAUSAGE ROLLS 4PK,10,,,,,,
304,392,850054,10/17/2021,108810857,MIN: MORRISONS HOT PORK SAUSAGE ROLL,2,,,,,,
304,392,850054,10/17/2021,108810929,(B) MORRISONS SNACK PORK SAUSAGE ROLL,64,,,,,,
304,392,850054,10/17/2021,108810970,MIN: MORRISONS SNACK PORK SAUSAGE ROLLS 8PK,8,,,,,,
304,392,850054,10/17/2021,108831914,MIN: MORRISONS CHUNKY STEAK PIES 2PK,11,,,,,,
304,392,850054,10/17/2021,108836512,MIN: MORRISONS STEAK SLICES 2PK,4,,,,2,,
304,392,850054,10/17/2021,108836539,MIN: MORRISONS STEAK SLICE HOT,2,,,,,,
304,392,850054,10/17/2021,108836601,MIN: MORRISONS JUMBO BEEF PASTIES 2PK,3,,,,,,
304,392,850054,10/17/2021,108836731,MIN: MORRISONS FAMILY BRAMLEY APPLE PIE,9,,,,,,
304,392,850054,10/17/2021,108865719,(B) MORRISONS JUMBO MINCED BEEF PASTY 280G,6,,,,,,
304,392,850054,10/17/2021,109838245,MIN: MORRISONS THE BEST 2 CORNISH PASTIES,4,,,,,,
304,392,850054,10/17/2021,110189465,(B) MORRISONS THE BEST CORNISH PASTY 287G,8,,,,,,
304,392,850054,10/17/2021,110227311,MIN: MORRISONS 2 CHICKEN & GRAVY PIES,8,,,,,,
304,392,850054,10/17/2021,110227441,MIN: MORRISONS 2 MINCE & ONION PIES,5,,,,,,
304,392,850054,10/17/2021,110237666,(B) M CHICKEN & GRAVY PIE,16,,,,,,
304,392,850054,10/17/2021,110243388,(B) MORRISONS STEAK & ALE PIE 218G,22,,,,,,
304,392,850054,10/17/2021,110243425,MIN: MORRISONS 2 STEAK & ALE PIES,11,,,,,,
304,392,850054,10/17/2021,110243530,(B) MORRISONS MINCED BEEF & ONION PIE 218G,10,,,,,,
304,392,850054,10/17/2021,110243628,MIN: MORRISONS 2 STEAK & KIDNEY PIES,12,,,,,,
304,392,850054,10/17/2021,110249131,(B) M STEAK & KIDNEY PIE,24,,,,,,
313,392,849898,10/17/2021,104341803,(B) M Chunky Steak Pie,14,,,,,,
313,392,849898,10/17/2021,104343471,(B) M Steak Slice,10,,,,,,
313,392,849898,10/17/2021,108800552,(B) MORRISONS CHEESE & ONION ROLL,15,,,,,,
313,392,849898,10/17/2021,108800641,MIN: MORRISONS CHEESE & ONION ROLL 4PK,3,,,,,,
313,392,849898,10/17/2021,108800704,MIN: MORRISONS CHEESE & ONION ROLL HOT,3,,,,,,
313,392,849898,10/17/2021,108810689,(B) MORRISONS PORK SAUSAGE ROLL,51,,,,,,
313,392,849898,10/17/2021,108810785,MIN: MORRISONS PORK SAUSAGE ROLLS 4PK,12,,,,,,
313,392,849898,10/17/2021,108810857,MIN: MORRISONS HOT PORK SAUSAGE ROLL,3,,,,,,
313,392,849898,10/17/2021,108810929,(B) MORRISONS SNACK PORK SAUSAGE ROLL,4,,,,,,
313,392,849898,10/17/2021,108810953,MIN: MORRISONS SNACK PORK SAUSAGE ROLL,4,,,,,,
313,392,849898,10/17/2021,108831914,MIN: MORRISONS CHUNKY STEAK PIES 2PK,7,,,,,,
313,392,849898,10/17/2021,108836512,MIN: MORRISONS STEAK SLICES 2PK,4,,,,,,
313,392,849898,10/17/2021,108836539,MIN: MORRISONS STEAK SLICE HOT,2,,,,,,
313,392,849898,10/17/2021,108836601,MIN: MORRISONS JUMBO BEEF PASTIES 2PK,2,,,,,,
313,392,849898,10/17/2021,108865719,(B) MORRISONS JUMBO MINCED BEEF PASTY 280G,4,,,,,,
313,392,849898,10/17/2021,109383287,(B) MORRISONS GIANT PASTY,4,,,,,,
313,392,849898,10/17/2021,109383316,MIN: MORRISONS GIANT PASTY,4,,,,,,
313,392,849898,10/17/2021,109838093,MIN: MORRISONS THE BEST 2 STEAK & ALE PASTIES,3,,,,,,
313,392,849898,10/17/2021,109838245,MIN: MORRISONS THE BEST 2 CORNISH PASTIES,2,,,,,,
313,392,849898,10/17/2021,110189465,(B) MORRISONS THE BEST CORNISH PASTY 287G,4,,,,,,
313,392,849898,10/17/2021,110189490,(B) M BEST STEAK &ALE PASTY 291G,6,,,,,,
313,392,849898,10/17/2021,110227441,MIN: MORRISONS 2 MINCE & ONION PIES,6,,,,,,
313,392,849898,10/17/2021,110243530,(B) MORRISONS MINCED BEEF & ONION PIE 218G,12,,,,,,
313,392,849898,10/17/2021,110243628,MIN: MORRISONS 2 STEAK & KIDNEY PIES,2,,,,,,
313,392,849898,10/17/2021,110249131,(B) M STEAK & KIDNEY PIE,4,,,,,,
313,392,849898,10/17/2021,110737994,(B) MORRISONS SAVOURY VEGAN ROLL 128G,10,,,,,,
313,392,849898,10/17/2021,110738057,MIN: MORRISONS SAVOURY VEGAN ROLLS 2PK,5,,,,,,
313,392,849898,10/17/2021,110747754,(B) MORRISONS VEGAN PASTY 283G,4,,,,,,
313,392,849898,10/17/2021,110747800,MIN: MORRISONS VEGAN PASTIES 2PK,2,,,,,,
474,392,850046,10/17/2021,104341803,(B) M Chunky Steak Pie,20,,,,,,
474,392,850046,10/17/2021,104343471,(B) M Steak Slice,8,,,,,,
474,392,850046,10/17/2021,108800552,(B) MORRISONS CHEESE & ONION ROLL,17,,,,,,
474,392,850046,10/17/2021,108800616,MIN: MORRISONS CHEESE & ONION ROLL,2,,,,,,
474,392,850046,10/17/2021,108800641,MIN: MORRISONS CHEESE & ONION ROLL 4PK,3,,,,,,
474,392,850046,10/17/2021,108800704,MIN: MORRISONS CHEESE & ONION ROLL HOT,3,,,,,,
474,392,850046,10/17/2021,108801037,(B) MORRISONS CHEESE & ONION SLICE,8,,,,,,
474,392,850046,10/17/2021,108801096,MIN: MORRISONS CHEESE & ONION SLICE,2,,,,,,
474,392,850046,10/17/2021,108801125,MIN: MORRISONS CHEESE & ONION SLICE 2PK,3,,,,,,
474,392,850046,10/17/2021,108810689,(B) MORRISONS PORK SAUSAGE ROLL,17,,,,,,
474,392,850046,10/17/2021,108810742,MIN: MORRISONS PORK SAUSAGE ROLL,3,,,,1,,
474,392,850046,10/17/2021,108810785,MIN: MORRISONS PORK SAUSAGE ROLLS 4PK,3,,,,,,
474,392,850046,10/17/2021,108810857,MIN: MORRISONS HOT PORK SAUSAGE ROLL,2,,,,,,
474,392,850046,10/17/2021,108810929,(B) MORRISONS SNACK PORK SAUSAGE ROLL,19,,,,,,
474,392,850046,10/17/2021,108810953,MIN: MORRISONS SNACK PORK SAUSAGE ROLL,3,,,,,,
474,392,850046,10/17/2021,108810970,MIN: MORRISONS SNACK PORK SAUSAGE ROLLS 8PK,2,,,,1,,
474,392,850046,10/17/2021,108810996,(B) MORRISONS LINCOLNSHIRE SAUSAGE ROLL,12,,,,,,
474,392,850046,10/17/2021,108811024,MIN: MORRISONS LINCOLNSHIRE SAUSAGE ROLL,0,,,,,,
474,392,850046,10/17/2021,108811041,MIN: MORRISONS LINCOLNSHIRE SAUSAGE ROLLS 4PK,3,,,,,,
474,392,850046,10/17/2021,108831640,(B) MORRISONS MEAT & POTATO PIE,8,,,,,,
474,392,850046,10/17/2021,108831674,MIN: MORRISONS POTATO & MEAT PIE,2,,,,,,
474,392,850046,10/17/2021,108831691,MIN:MORRISONS POTATO & MEAT  PIES 2PK,3,,,,,,
474,392,850046,10/17/2021,108831762,(B) MORRISONS CREAMY CHICKEN PIE,6,,,,,,
474,392,850046,10/17/2021,108831797,MIN: MORRISONS CREAMY CHICKEN PIE,2,,,,,,
474,392,850046,10/17/2021,108831834,MIN: MORRISONS CREAMY CHICKEN PIES 2PK,2,,,,,,
474,392,850046,10/17/2021,108831893,MIN: MORRISONS CHUNKY STEAK PIE,2,,,,,,
474,392,850046,10/17/2021,108831914,MIN: MORRISONS CHUNKY STEAK PIES 2PK,9,,,,,,
474,392,850046,10/17/2021,108836491,MIN: MORRISONS STEAK SLICE,2,,,,,,
474,392,850046,10/17/2021,108836512,MIN: MORRISONS STEAK SLICES 2PK,2,,,,,,
474,392,850046,10/17/2021,108836539,MIN: MORRISONS STEAK SLICE HOT,2,,,,,,
474,392,850046,10/17/2021,108836571,MIN: MORRISONS JUMBO BEEF PASTY,2,,,,,,
474,392,850046,10/17/2021,108836601,MIN: MORRISONS JUMBO BEEF PASTIES 2PK,2,,,,,,
474,392,850046,10/17/2021,108837179,(B) MORRISONS BACON & CHEESE TURNOVER,2,,,,,,
474,392,850046,10/17/2021,108837208,MIN: MORRISONS BACON & CHEESE TURNOVER,2,,,,,,
474,392,850046,10/17/2021,108838649,MIN: MORRISONS APPLE PIE 2PK,5,,,,,,
474,392,850046,10/17/2021,108865719,(B) MORRISONS JUMBO MINCED BEEF PASTY 280G,6,,,,,,
474,392,850046,10/17/2021,109383447,(B) MORRISONS HOG ROAST SAUSAGE ROLL,10,,,,,,
474,392,850046,10/17/2021,109383471,MIN: MORRISONS HOG ROAST SAUSAGE ROLL,2,,,,,,
474,392,850046,10/17/2021,109383498,MIN: MORRISONS HOG ROAST SAUSAGE ROLL 4PK,2,,,,,,
474,392,850046,10/17/2021,109781373,(B) MORRISONS BREAKFAST PASTY,0,,,,,,
474,392,850046,10/17/2021,109838069,MIN: MORRISONS THE BEST STEAK & ALE PASTY,0,,,,,,
474,392,850046,10/17/2021,109838211,MIN: MORRISONS THE BEST CORNISH PASTY,2,,,,,,
474,392,850046,10/17/2021,109838245,MIN: MORRISONS THE BEST 2 CORNISH PASTIES,4,,,,,,
474,392,850046,10/17/2021,109838368,MIN: MORRISONS THE BEST CHEESE & ONION PASTY,0,,,,,,
474,392,850046,10/17/2021,109842447,MIN: MORRISONS 2 BREAKFAST PASTIES,0,,,,,,
474,392,850046,10/17/2021,110189465,(B) MORRISONS THE BEST CORNISH PASTY 287G,10,,,,,,
474,392,850046,10/17/2021,110189490,(B) M BEST STEAK &ALE PASTY 291G,0,,,,,,
474,392,850046,10/17/2021,110189529,"(B) MORRISONS THE BEST CHEESE, ONION & CHIVES PASTY 291G",0,,,,,,
474,392,850046,10/17/2021,110227206,MIN: MORRISONS MINCE & ONION PIE,2,,,,,,
474,392,850046,10/17/2021,110227257,MIN: MORRISONS CHICKEN & GRAVY PIE,2,,,,,,
474,392,850046,10/17/2021,110227311,MIN: MORRISONS 2 CHICKEN & GRAVY PIES,3,,,,,,
474,392,850046,10/17/2021,110227441,MIN: MORRISONS 2 MINCE & ONION PIES,2,,,,,,
